,actual,best_model,best_rmse
149059,2681.0,Ridge,4.453794542999621e-08
118680,1711.0,Ridge,4.453794542999621e-08
42284,999.0,Ridge,4.453794542999621e-08
85782,1655.0,Ridge,4.453794542999621e-08
37384,1023.0,Ridge,4.453794542999621e-08
102152,2556.0,Ridge,4.453794542999621e-08
102631,3612.0,Ridge,4.453794542999621e-08
12216,1782.0,Ridge,4.453794542999621e-08
46690,1349.0,Ridge,4.453794542999621e-08
70178,678.0,Ridge,4.453794542999621e-08
41839,1262.0,Ridge,4.453794542999621e-08
115377,1952.0,Ridge,4.453794542999621e-08
9395,3037.0,Ridge,4.453794542999621e-08
8480,387.0,Ridge,4.453794542999621e-08
58217,1131.0,Ridge,4.453794542999621e-08
117968,2274.0,Ridge,4.453794542999621e-08
84579,1249.0,Ridge,4.453794542999621e-08
44397,1871.0,Ridge,4.453794542999621e-08
18081,2679.0,Ridge,4.453794542999621e-08
110643,861.0,Ridge,4.453794542999621e-08
63402,976.0,Ridge,4.453794542999621e-08
117842,646.0,Ridge,4.453794542999621e-08
12444,3664.0,Ridge,4.453794542999621e-08
51998,446.0,Ridge,4.453794542999621e-08
37354,2150.0,Ridge,4.453794542999621e-08
49261,2259.0,Ridge,4.453794542999621e-08
85883,864.0,Ridge,4.453794542999621e-08
6999,2522.0,Ridge,4.453794542999621e-08
91026,1765.0,Ridge,4.453794542999621e-08
124378,2288.0,Ridge,4.453794542999621e-08
12830,1821.0,Ridge,4.453794542999621e-08
76946,1699.0,Ridge,4.453794542999621e-08
135276,2858.0,Ridge,4.453794542999621e-08
26474,1198.0,Ridge,4.453794542999621e-08
28662,3124.0,Ridge,4.453794542999621e-08
11093,2310.0,Ridge,4.453794542999621e-08
26306,2021.0,Ridge,4.453794542999621e-08
37572,2288.0,Ridge,4.453794542999621e-08
30027,939.0,Ridge,4.453794542999621e-08
112304,1688.0,Ridge,4.453794542999621e-08
25589,1102.0,Ridge,4.453794542999621e-08
130459,1486.0,Ridge,4.453794542999621e-08
83448,1549.0,Ridge,4.453794542999621e-08
59645,2075.0,Ridge,4.453794542999621e-08
131447,2925.0,Ridge,4.453794542999621e-08
26246,1620.0,Ridge,4.453794542999621e-08
123329,1572.0,Ridge,4.453794542999621e-08
82945,3276.0,Ridge,4.453794542999621e-08
23271,2726.0,Ridge,4.453794542999621e-08
34,3159.0,Ridge,4.453794542999621e-08
118101,3771.0,Ridge,4.453794542999621e-08
116682,3084.0,Ridge,4.453794542999621e-08
67060,732.0,Ridge,4.453794542999621e-08
129553,3360.0,Ridge,4.453794542999621e-08
51505,3081.0,Ridge,4.453794542999621e-08
136718,3516.0,Ridge,4.453794542999621e-08
101797,2122.0,Ridge,4.453794542999621e-08
137797,2747.0,Ridge,4.453794542999621e-08
130587,1052.0,Ridge,4.453794542999621e-08
86724,2581.0,Ridge,4.453794542999621e-08
136102,1366.0,Ridge,4.453794542999621e-08
51815,1397.0,Ridge,4.453794542999621e-08
59010,1971.0,Ridge,4.453794542999621e-08
110057,1033.0,Ridge,4.453794542999621e-08
107141,878.0,Ridge,4.453794542999621e-08
12059,1998.0,Ridge,4.453794542999621e-08
20119,1687.0,Ridge,4.453794542999621e-08
49938,1530.0,Ridge,4.453794542999621e-08
137635,1089.0,Ridge,4.453794542999621e-08
13263,1872.0,Ridge,4.453794542999621e-08
64476,1562.0,Ridge,4.453794542999621e-08
125680,2486.0,Ridge,4.453794542999621e-08
50515,2135.0,Ridge,4.453794542999621e-08
95418,1577.0,Ridge,4.453794542999621e-08
95880,1276.0,Ridge,4.453794542999621e-08
55859,1288.0,Ridge,4.453794542999621e-08
1057,1382.0,Ridge,4.453794542999621e-08
32257,1443.0,Ridge,4.453794542999621e-08
126503,2025.0,Ridge,4.453794542999621e-08
28641,608.0,Ridge,4.453794542999621e-08
88577,1014.0,Ridge,4.453794542999621e-08
143879,1114.0,Ridge,4.453794542999621e-08
60066,1781.0,Ridge,4.453794542999621e-08
121040,1815.0,Ridge,4.453794542999621e-08
37090,2488.0,Ridge,4.453794542999621e-08
20663,1215.0,Ridge,4.453794542999621e-08
99885,3170.0,Ridge,4.453794542999621e-08
912,1833.0,Ridge,4.453794542999621e-08
130090,2041.0,Ridge,4.453794542999621e-08
78971,1275.0,Ridge,4.453794542999621e-08
889,2086.0,Ridge,4.453794542999621e-08
118715,4478.0,Ridge,4.453794542999621e-08
48286,1307.0,Ridge,4.453794542999621e-08
69622,2403.0,Ridge,4.453794542999621e-08
5044,2391.0,Ridge,4.453794542999621e-08
152444,566.0,Ridge,4.453794542999621e-08
129262,2538.0,Ridge,4.453794542999621e-08
95722,1481.0,Ridge,4.453794542999621e-08
153273,1463.0,Ridge,4.453794542999621e-08
127553,1697.0,Ridge,4.453794542999621e-08
49074,1077.0,Ridge,4.453794542999621e-08
79628,594.0,Ridge,4.453794542999621e-08
19479,1223.0,Ridge,4.453794542999621e-08
103056,423.0,Ridge,4.453794542999621e-08
47190,564.0,Ridge,4.453794542999621e-08
99499,3178.0,Ridge,4.453794542999621e-08
27214,1086.0,Ridge,4.453794542999621e-08
21736,2015.0,Ridge,4.453794542999621e-08
138903,5184.0,Ridge,4.453794542999621e-08
87321,1544.0,Ridge,4.453794542999621e-08
68391,1301.0,Ridge,4.453794542999621e-08
148719,1432.0,Ridge,4.453794542999621e-08
132435,1915.0,Ridge,4.453794542999621e-08
126435,2703.0,Ridge,4.453794542999621e-08
130003,1754.0,Ridge,4.453794542999621e-08
119766,1770.0,Ridge,4.453794542999621e-08
57944,1538.0,Ridge,4.453794542999621e-08
16155,2422.0,Ridge,4.453794542999621e-08
54425,2079.0,Ridge,4.453794542999621e-08
25353,2105.0,Ridge,4.453794542999621e-08
60591,1801.0,Ridge,4.453794542999621e-08
144912,4004.0,Ridge,4.453794542999621e-08
55201,2071.0,Ridge,4.453794542999621e-08
82172,1749.0,Ridge,4.453794542999621e-08
151172,2095.0,Ridge,4.453794542999621e-08
882,3716.0,Ridge,4.453794542999621e-08
23887,2597.0,Ridge,4.453794542999621e-08
112495,1727.0,Ridge,4.453794542999621e-08
15648,5935.0,Ridge,4.453794542999621e-08
84653,312.0,Ridge,4.453794542999621e-08
1772,1151.0,Ridge,4.453794542999621e-08
3768,1788.0,Ridge,4.453794542999621e-08
8767,3289.0,Ridge,4.453794542999621e-08
108176,1530.0,Ridge,4.453794542999621e-08
73224,2531.0,Ridge,4.453794542999621e-08
60715,1118.0,Ridge,4.453794542999621e-08
35549,1795.0,Ridge,4.453794542999621e-08
19784,2196.0,Ridge,4.453794542999621e-08
52311,1146.0,Ridge,4.453794542999621e-08
13330,939.0,Ridge,4.453794542999621e-08
17621,2489.0,Ridge,4.453794542999621e-08
131776,988.0,Ridge,4.453794542999621e-08
132224,1381.0,Ridge,4.453794542999621e-08
81907,2764.0,Ridge,4.453794542999621e-08
91306,1086.0,Ridge,4.453794542999621e-08
103139,1787.0,Ridge,4.453794542999621e-08
67268,3705.0,Ridge,4.453794542999621e-08
62735,2523.0,Ridge,4.453794542999621e-08
84262,1147.0,Ridge,4.453794542999621e-08
105948,1123.0,Ridge,4.453794542999621e-08
98357,3434.0,Ridge,4.453794542999621e-08
44770,1255.0,Ridge,4.453794542999621e-08
97575,1430.0,Ridge,4.453794542999621e-08
19474,1590.0,Ridge,4.453794542999621e-08
12128,1888.0,Ridge,4.453794542999621e-08
14304,1003.0,Ridge,4.453794542999621e-08
114658,1169.0,Ridge,4.453794542999621e-08
2719,1647.0,Ridge,4.453794542999621e-08
28091,1862.0,Ridge,4.453794542999621e-08
69950,3728.0,Ridge,4.453794542999621e-08
142565,3212.0,Ridge,4.453794542999621e-08
25106,2426.0,Ridge,4.453794542999621e-08
39199,2563.0,Ridge,4.453794542999621e-08
45441,1117.0,Ridge,4.453794542999621e-08
630,1782.0,Ridge,4.453794542999621e-08
32747,1173.0,Ridge,4.453794542999621e-08
142678,1244.0,Ridge,4.453794542999621e-08
90015,605.0,Ridge,4.453794542999621e-08
128468,1894.0,Ridge,4.453794542999621e-08
79073,2646.0,Ridge,4.453794542999621e-08
104338,4115.0,Ridge,4.453794542999621e-08
64025,1720.0,Ridge,4.453794542999621e-08
34953,1231.0,Ridge,4.453794542999621e-08
120846,3125.0,Ridge,4.453794542999621e-08
44173,1129.0,Ridge,4.453794542999621e-08
117706,1612.0,Ridge,4.453794542999621e-08
143719,1151.0,Ridge,4.453794542999621e-08
110984,2239.0,Ridge,4.453794542999621e-08
63932,2214.0,Ridge,4.453794542999621e-08
5216,3809.0,Ridge,4.453794542999621e-08
144993,1003.0,Ridge,4.453794542999621e-08
128426,1748.0,Ridge,4.453794542999621e-08
24746,2283.0,Ridge,4.453794542999621e-08
69553,2282.0,Ridge,4.453794542999621e-08
31457,1345.0,Ridge,4.453794542999621e-08
79974,2188.0,Ridge,4.453794542999621e-08
112990,1782.0,Ridge,4.453794542999621e-08
98256,3348.0,Ridge,4.453794542999621e-08
134098,1991.0,Ridge,4.453794542999621e-08
17783,1177.0,Ridge,4.453794542999621e-08
123908,1282.0,Ridge,4.453794542999621e-08
151197,758.0,Ridge,4.453794542999621e-08
20198,2522.0,Ridge,4.453794542999621e-08
106900,1918.0,Ridge,4.453794542999621e-08
31266,2422.0,Ridge,4.453794542999621e-08
28377,1954.0,Ridge,4.453794542999621e-08
95178,738.0,Ridge,4.453794542999621e-08
71927,1884.0,Ridge,4.453794542999621e-08
93729,1645.0,Ridge,4.453794542999621e-08
81362,585.0,Ridge,4.453794542999621e-08
21538,1492.0,Ridge,4.453794542999621e-08
16807,1863.0,Ridge,4.453794542999621e-08
138508,4670.0,Ridge,4.453794542999621e-08
45627,1433.0,Ridge,4.453794542999621e-08
77409,1831.0,Ridge,4.453794542999621e-08
1331,1807.0,Ridge,4.453794542999621e-08
129435,2305.0,Ridge,4.453794542999621e-08
155497,2585.0,Ridge,4.453794542999621e-08
91830,2775.0,Ridge,4.453794542999621e-08
83722,2796.0,Ridge,4.453794542999621e-08
57237,3753.0,Ridge,4.453794542999621e-08
106022,1238.0,Ridge,4.453794542999621e-08
34836,1245.0,Ridge,4.453794542999621e-08
39730,665.0,Ridge,4.453794542999621e-08
125475,1880.0,Ridge,4.453794542999621e-08
113486,595.0,Ridge,4.453794542999621e-08
130187,2672.0,Ridge,4.453794542999621e-08
50274,1443.0,Ridge,4.453794542999621e-08
15040,2202.0,Ridge,4.453794542999621e-08
75865,1371.0,Ridge,4.453794542999621e-08
10934,2764.0,Ridge,4.453794542999621e-08
75724,1187.0,Ridge,4.453794542999621e-08
38805,2799.0,Ridge,4.453794542999621e-08
85834,2345.0,Ridge,4.453794542999621e-08
41500,837.0,Ridge,4.453794542999621e-08
24324,1370.0,Ridge,4.453794542999621e-08
3020,2094.0,Ridge,4.453794542999621e-08
134478,2674.0,Ridge,4.453794542999621e-08
104509,2196.0,Ridge,4.453794542999621e-08
40294,2626.0,Ridge,4.453794542999621e-08
114076,1419.0,Ridge,4.453794542999621e-08
11146,1136.0,Ridge,4.453794542999621e-08
132515,1679.0,Ridge,4.453794542999621e-08
73365,2085.0,Ridge,4.453794542999621e-08
46666,1460.0,Ridge,4.453794542999621e-08
100966,1802.0,Ridge,4.453794542999621e-08
117567,990.0,Ridge,4.453794542999621e-08
61927,1273.0,Ridge,4.453794542999621e-08
95829,1034.0,Ridge,4.453794542999621e-08
145821,3031.0,Ridge,4.453794542999621e-08
50415,2371.0,Ridge,4.453794542999621e-08
150169,1949.0,Ridge,4.453794542999621e-08
128910,1878.0,Ridge,4.453794542999621e-08
65340,1219.0,Ridge,4.453794542999621e-08
30250,1214.0,Ridge,4.453794542999621e-08
152165,1686.0,Ridge,4.453794542999621e-08
119002,3613.0,Ridge,4.453794542999621e-08
3379,3097.0,Ridge,4.453794542999621e-08
58543,1412.0,Ridge,4.453794542999621e-08
69039,1264.0,Ridge,4.453794542999621e-08
88880,2116.0,Ridge,4.453794542999621e-08
118729,3049.0,Ridge,4.453794542999621e-08
61868,2644.0,Ridge,4.453794542999621e-08
12253,1402.0,Ridge,4.453794542999621e-08
12788,3480.0,Ridge,4.453794542999621e-08
62233,2317.0,Ridge,4.453794542999621e-08
15531,2221.0,Ridge,4.453794542999621e-08
45407,3142.0,Ridge,4.453794542999621e-08
45351,2663.0,Ridge,4.453794542999621e-08
83064,1586.0,Ridge,4.453794542999621e-08
80114,1121.0,Ridge,4.453794542999621e-08
114853,2027.0,Ridge,4.453794542999621e-08
48843,1880.0,Ridge,4.453794542999621e-08
118049,4106.0,Ridge,4.453794542999621e-08
36387,3146.0,Ridge,4.453794542999621e-08
13392,715.0,Ridge,4.453794542999621e-08
80169,842.0,Ridge,4.453794542999621e-08
23077,1252.0,Ridge,4.453794542999621e-08
64473,1517.0,Ridge,4.453794542999621e-08
34014,995.0,Ridge,4.453794542999621e-08
12894,780.0,Ridge,4.453794542999621e-08
137461,981.0,Ridge,4.453794542999621e-08
13611,2088.0,Ridge,4.453794542999621e-08
153840,1266.0,Ridge,4.453794542999621e-08
154524,1254.0,Ridge,4.453794542999621e-08
108133,976.0,Ridge,4.453794542999621e-08
50920,1796.0,Ridge,4.453794542999621e-08
86049,1158.0,Ridge,4.453794542999621e-08
32,680.0,Ridge,4.453794542999621e-08
70943,2322.0,Ridge,4.453794542999621e-08
67957,518.0,Ridge,4.453794542999621e-08
102536,1776.0,Ridge,4.453794542999621e-08
38244,633.0,Ridge,4.453794542999621e-08
52940,555.0,Ridge,4.453794542999621e-08
134260,1372.0,Ridge,4.453794542999621e-08
122483,3268.0,Ridge,4.453794542999621e-08
139537,3248.0,Ridge,4.453794542999621e-08
149062,1750.0,Ridge,4.453794542999621e-08
78179,959.0,Ridge,4.453794542999621e-08
107198,1043.0,Ridge,4.453794542999621e-08
23266,2869.0,Ridge,4.453794542999621e-08
68550,3018.0,Ridge,4.453794542999621e-08
100110,2007.0,Ridge,4.453794542999621e-08
97976,1256.0,Ridge,4.453794542999621e-08
19568,795.0,Ridge,4.453794542999621e-08
86419,5070.0,Ridge,4.453794542999621e-08
45366,3267.0,Ridge,4.453794542999621e-08
149033,1769.0,Ridge,4.453794542999621e-08
51454,2184.0,Ridge,4.453794542999621e-08
8887,1574.0,Ridge,4.453794542999621e-08
49530,1719.0,Ridge,4.453794542999621e-08
70615,1268.0,Ridge,4.453794542999621e-08
127468,1731.0,Ridge,4.453794542999621e-08
59447,3337.0,Ridge,4.453794542999621e-08
32853,2194.0,Ridge,4.453794542999621e-08
152576,4042.0,Ridge,4.453794542999621e-08
61784,2528.0,Ridge,4.453794542999621e-08
8386,913.0,Ridge,4.453794542999621e-08
153212,2160.0,Ridge,4.453794542999621e-08
8523,4546.0,Ridge,4.453794542999621e-08
127430,1957.0,Ridge,4.453794542999621e-08
105447,2864.0,Ridge,4.453794542999621e-08
46418,1449.0,Ridge,4.453794542999621e-08
120024,2216.0,Ridge,4.453794542999621e-08
57558,1988.0,Ridge,4.453794542999621e-08
6206,1766.0,Ridge,4.453794542999621e-08
109067,1387.0,Ridge,4.453794542999621e-08
70985,1129.0,Ridge,4.453794542999621e-08
111225,1195.0,Ridge,4.453794542999621e-08
142577,1868.0,Ridge,4.453794542999621e-08
89068,1293.0,Ridge,4.453794542999621e-08
150579,3232.0,Ridge,4.453794542999621e-08
21368,3138.0,Ridge,4.453794542999621e-08
77200,2642.0,Ridge,4.453794542999621e-08
86687,388.0,Ridge,4.453794542999621e-08
89489,945.0,Ridge,4.453794542999621e-08
127424,1681.0,Ridge,4.453794542999621e-08
130586,817.0,Ridge,4.453794542999621e-08
133793,3280.0,Ridge,4.453794542999621e-08
10707,802.0,Ridge,4.453794542999621e-08
17337,1410.0,Ridge,4.453794542999621e-08
86767,5306.0,Ridge,4.453794542999621e-08
40306,3966.0,Ridge,4.453794542999621e-08
89415,2320.0,Ridge,4.453794542999621e-08
99211,2285.0,Ridge,4.453794542999621e-08
147130,2258.0,Ridge,4.453794542999621e-08
64762,880.0,Ridge,4.453794542999621e-08
140796,2008.0,Ridge,4.453794542999621e-08
131682,2409.0,Ridge,4.453794542999621e-08
85675,3726.0,Ridge,4.453794542999621e-08
1112,2500.0,Ridge,4.453794542999621e-08
4123,2332.0,Ridge,4.453794542999621e-08
108561,1053.0,Ridge,4.453794542999621e-08
875,1434.0,Ridge,4.453794542999621e-08
103175,1480.0,Ridge,4.453794542999621e-08
129465,1143.0,Ridge,4.453794542999621e-08
113297,927.0,Ridge,4.453794542999621e-08
36779,1782.0,Ridge,4.453794542999621e-08
150388,1306.0,Ridge,4.453794542999621e-08
87737,895.0,Ridge,4.453794542999621e-08
109613,3147.0,Ridge,4.453794542999621e-08
70028,552.0,Ridge,4.453794542999621e-08
90969,2051.0,Ridge,4.453794542999621e-08
30189,2220.0,Ridge,4.453794542999621e-08
132946,2224.0,Ridge,4.453794542999621e-08
115226,1808.0,Ridge,4.453794542999621e-08
48481,822.0,Ridge,4.453794542999621e-08
23830,568.0,Ridge,4.453794542999621e-08
64261,1732.0,Ridge,4.453794542999621e-08
39205,1253.0,Ridge,4.453794542999621e-08
83088,1359.0,Ridge,4.453794542999621e-08
25350,1209.0,Ridge,4.453794542999621e-08
116084,1396.0,Ridge,4.453794542999621e-08
32605,1793.0,Ridge,4.453794542999621e-08
6310,1847.0,Ridge,4.453794542999621e-08
56719,3216.0,Ridge,4.453794542999621e-08
96254,513.0,Ridge,4.453794542999621e-08
120123,1860.0,Ridge,4.453794542999621e-08
133721,2016.0,Ridge,4.453794542999621e-08
24239,1406.0,Ridge,4.453794542999621e-08
109469,2006.0,Ridge,4.453794542999621e-08
52424,1857.0,Ridge,4.453794542999621e-08
81955,2096.0,Ridge,4.453794542999621e-08
108494,1893.0,Ridge,4.453794542999621e-08
108620,1902.0,Ridge,4.453794542999621e-08
146891,1094.0,Ridge,4.453794542999621e-08
78856,2538.0,Ridge,4.453794542999621e-08
57902,1977.0,Ridge,4.453794542999621e-08
153917,1256.0,Ridge,4.453794542999621e-08
21597,7378.0,Ridge,4.453794542999621e-08
35596,2193.0,Ridge,4.453794542999621e-08
130291,1992.0,Ridge,4.453794542999621e-08
69819,1095.0,Ridge,4.453794542999621e-08
135206,1803.0,Ridge,4.453794542999621e-08
25214,3006.0,Ridge,4.453794542999621e-08
151769,2796.0,Ridge,4.453794542999621e-08
26878,1165.0,Ridge,4.453794542999621e-08
87098,3040.0,Ridge,4.453794542999621e-08
15502,1269.0,Ridge,4.453794542999621e-08
14033,501.0,Ridge,4.453794542999621e-08
124551,1059.0,Ridge,4.453794542999621e-08
17652,1449.0,Ridge,4.453794542999621e-08
125164,1684.0,Ridge,4.453794542999621e-08
130679,5049.0,Ridge,4.453794542999621e-08
130378,1912.0,Ridge,4.453794542999621e-08
133959,1735.0,Ridge,4.453794542999621e-08
105973,966.0,Ridge,4.453794542999621e-08
4136,1554.0,Ridge,4.453794542999621e-08
142769,2878.0,Ridge,4.453794542999621e-08
103541,622.0,Ridge,4.453794542999621e-08
86357,2967.0,Ridge,4.453794542999621e-08
50893,10620.0,Ridge,4.453794542999621e-08
98266,2212.0,Ridge,4.453794542999621e-08
95814,1051.0,Ridge,4.453794542999621e-08
84991,1213.0,Ridge,4.453794542999621e-08
58919,1279.0,Ridge,4.453794542999621e-08
26638,1987.0,Ridge,4.453794542999621e-08
137973,987.0,Ridge,4.453794542999621e-08
79683,973.0,Ridge,4.453794542999621e-08
20451,2055.0,Ridge,4.453794542999621e-08
27866,1576.0,Ridge,4.453794542999621e-08
31173,3413.0,Ridge,4.453794542999621e-08
116785,1949.0,Ridge,4.453794542999621e-08
79709,3286.0,Ridge,4.453794542999621e-08
30704,774.0,Ridge,4.453794542999621e-08
36474,1704.0,Ridge,4.453794542999621e-08
27805,1548.0,Ridge,4.453794542999621e-08
90148,1607.0,Ridge,4.453794542999621e-08
1263,445.0,Ridge,4.453794542999621e-08
6620,3611.0,Ridge,4.453794542999621e-08
63553,1071.0,Ridge,4.453794542999621e-08
80816,597.0,Ridge,4.453794542999621e-08
63258,1827.0,Ridge,4.453794542999621e-08
82858,1783.0,Ridge,4.453794542999621e-08
73906,984.0,Ridge,4.453794542999621e-08
74476,1672.0,Ridge,4.453794542999621e-08
118044,596.0,Ridge,4.453794542999621e-08
104100,1165.0,Ridge,4.453794542999621e-08
111002,1219.0,Ridge,4.453794542999621e-08
56458,334.0,Ridge,4.453794542999621e-08
92648,1096.0,Ridge,4.453794542999621e-08
140077,457.0,Ridge,4.453794542999621e-08
52353,2519.0,Ridge,4.453794542999621e-08
88726,2105.0,Ridge,4.453794542999621e-08
116770,1077.0,Ridge,4.453794542999621e-08
133597,2959.0,Ridge,4.453794542999621e-08
80901,2805.0,Ridge,4.453794542999621e-08
100446,2469.0,Ridge,4.453794542999621e-08
15577,956.0,Ridge,4.453794542999621e-08
133353,1459.0,Ridge,4.453794542999621e-08
24268,1339.0,Ridge,4.453794542999621e-08
93697,1980.0,Ridge,4.453794542999621e-08
63300,863.0,Ridge,4.453794542999621e-08
68662,1728.0,Ridge,4.453794542999621e-08
4093,1238.0,Ridge,4.453794542999621e-08
7024,2847.0,Ridge,4.453794542999621e-08
49328,1440.0,Ridge,4.453794542999621e-08
23393,1091.0,Ridge,4.453794542999621e-08
5779,2203.0,Ridge,4.453794542999621e-08
135118,3150.0,Ridge,4.453794542999621e-08
126656,1375.0,Ridge,4.453794542999621e-08
23386,2274.0,Ridge,4.453794542999621e-08
30202,818.0,Ridge,4.453794542999621e-08
15390,2072.0,Ridge,4.453794542999621e-08
142791,1441.0,Ridge,4.453794542999621e-08
7446,2599.0,Ridge,4.453794542999621e-08
137883,3332.0,Ridge,4.453794542999621e-08
43770,1980.0,Ridge,4.453794542999621e-08
113930,2855.0,Ridge,4.453794542999621e-08
81054,1323.0,Ridge,4.453794542999621e-08
89505,2231.0,Ridge,4.453794542999621e-08
8568,1775.0,Ridge,4.453794542999621e-08
78862,3406.0,Ridge,4.453794542999621e-08
34946,2020.0,Ridge,4.453794542999621e-08
107425,775.0,Ridge,4.453794542999621e-08
145337,2456.0,Ridge,4.453794542999621e-08
85428,3308.0,Ridge,4.453794542999621e-08
120865,4999.0,Ridge,4.453794542999621e-08
62649,2577.0,Ridge,4.453794542999621e-08
70613,2595.0,Ridge,4.453794542999621e-08
52944,1048.0,Ridge,4.453794542999621e-08
74773,644.0,Ridge,4.453794542999621e-08
106151,2298.0,Ridge,4.453794542999621e-08
93961,1690.0,Ridge,4.453794542999621e-08
138011,1405.0,Ridge,4.453794542999621e-08
16206,1656.0,Ridge,4.453794542999621e-08
33432,1865.0,Ridge,4.453794542999621e-08
755,1026.0,Ridge,4.453794542999621e-08
21319,2629.0,Ridge,4.453794542999621e-08
73161,1270.0,Ridge,4.453794542999621e-08
96306,597.0,Ridge,4.453794542999621e-08
117966,1042.0,Ridge,4.453794542999621e-08
95029,842.0,Ridge,4.453794542999621e-08
143186,1087.0,Ridge,4.453794542999621e-08
117423,4884.0,Ridge,4.453794542999621e-08
57731,2125.0,Ridge,4.453794542999621e-08
128461,2928.0,Ridge,4.453794542999621e-08
47709,933.0,Ridge,4.453794542999621e-08
67972,2053.0,Ridge,4.453794542999621e-08
107137,2754.0,Ridge,4.453794542999621e-08
4652,1558.0,Ridge,4.453794542999621e-08
61670,420.0,Ridge,4.453794542999621e-08
64630,1684.0,Ridge,4.453794542999621e-08
75184,573.0,Ridge,4.453794542999621e-08
111247,1866.0,Ridge,4.453794542999621e-08
126266,690.0,Ridge,4.453794542999621e-08
155468,2800.0,Ridge,4.453794542999621e-08
129888,1562.0,Ridge,4.453794542999621e-08
32560,2277.0,Ridge,4.453794542999621e-08
135620,2112.0,Ridge,4.453794542999621e-08
99028,931.0,Ridge,4.453794542999621e-08
146868,1415.0,Ridge,4.453794542999621e-08
53462,1367.0,Ridge,4.453794542999621e-08
128845,940.0,Ridge,4.453794542999621e-08
132416,1063.0,Ridge,4.453794542999621e-08
38688,1451.0,Ridge,4.453794542999621e-08
59223,1937.0,Ridge,4.453794542999621e-08
109071,2197.0,Ridge,4.453794542999621e-08
148718,1551.0,Ridge,4.453794542999621e-08
